model,matrix_cell,horizon_h,radius_km,roc_auc,pr_auc,brier_score,f1_score,precision,recall,temp_rmse,temp_mae,temp_r2,path
lightgbm,C,12,0.0,0.9855963253185094,0.3883985095325439,0.004879438637205146,0.39828585833123265,0.38555392874572963,0.4118873826903024,2.7891577247132777,2.1624746447681544,0.9006192916859793,experiments/lightgbm/raw/C/full_training/horizon_12h
lightgbm,C,12,20.0,0.9868480560132563,0.38692023959811456,0.004979303130084454,0.4093161546085233,0.3899905571293673,0.4306569343065693,2.7946203982734907,2.164152472331718,0.9002296284300156,experiments/lightgbm/raw/C/radius_20km/full_training/horizon_12h
lightgbm,C,12,40.0,0.9889061652514531,0.4310416223865442,0.004943014392359241,0.44115606936416185,0.3963439966763606,0.49739311783107404,2.731640132028115,2.1062469635593235,0.9046758570306324,experiments/lightgbm/raw/C/radius_40km/full_training/horizon_12h
lightgbm,C,12,60.0,0.988444148140437,0.40480884365878445,0.004823258570836638,0.4472228901178168,0.4149933065595716,0.4848800834202294,2.6638209593315207,2.0690361899004364,0.9093503767150732,experiments/lightgbm/raw/C/radius_60km/full_training/horizon_12h
lightgbm,C,12,80.0,0.9887684416425502,0.4714868465376366,0.0043542771627983696,0.47466259230965113,0.46391239422598307,0.4859228362877998,2.647689280573144,2.0500441719764586,0.910444971887303,experiments/lightgbm/raw/C/radius_80km/full_training/horizon_12h
lightgbm,C,12,100.0,0.9880227865627962,0.42979551588373904,0.00459078323134717,0.43685300207039335,0.43371017471736895,0.44004171011470283,2.522825758841431,1.9422601079634885,0.9186925288898622,experiments/lightgbm/raw/C/radius_100km/full_training/horizon_12h
lightgbm,C,12,120.0,0.9882200348448835,0.4589739969644869,0.00470789455168207,0.4589928057553957,0.424955595026643,0.4989572471324296,2.4588828873169954,1.8942095526358689,0.9227618915909795,experiments/lightgbm/raw/C/radius_120km/full_training/horizon_12h
lightgbm,C,12,140.0,0.9892442891347363,0.4687647954473504,0.004647580897937626,0.46580583452893354,0.4302120141342756,0.5078206465067779,2.458436388795586,1.8932415192130478,0.9227899397507592,experiments/lightgbm/raw/C/radius_140km/full_training/horizon_12h
lightgbm,C,12,160.0,0.98990146402616,0.4797544531758836,0.004615349146527751,0.48893031927289676,0.4420564686051412,0.5469238790406674,2.459001606175997,1.891688366228945,0.9227544330483128,experiments/lightgbm/raw/C/radius_160km/full_training/horizon_12h
lightgbm,C,12,180.0,0.9896054424923864,0.4819658807285354,0.004471620301304364,0.48099415204678364,0.4515096065873742,0.5145985401459854,2.44163108848043,1.8709093452165662,0.9238419119885901,experiments/lightgbm/raw/C/radius_180km/full_training/horizon_12h
lightgbm,C,12,200.0,0.9900853691202655,0.49137477119394507,0.004348148925329777,0.4969430178527757,0.46798710271764166,0.529718456725756,2.418538004393567,1.8528032947166873,0.925275714234988,experiments/lightgbm/raw/C/radius_200km/full_training/horizon_12h
random_forest,C,12,0.0,0.9474908788291903,0.13039009355168354,0.004908761523075055,0.0,0.0,0.0,5.206309014783217,4.241031727401947,0.6539904462101035,experiments/random_forest/raw/C/full_training/horizon_12h
random_forest,C,12,20.0,0.9412635872274047,0.12491821524542959,0.004834557272302884,0.0,0.0,0.0,5.208636926320749,4.238583251139904,0.6536809521331671,experiments/random_forest/raw/C/radius_20km/full_training/horizon_12h
random_forest,C,12,40.0,0.9553050040802071,0.15419438913355496,0.004790128997104517,0.0,0.0,0.0,5.208067174238386,4.236205012313801,0.6537567129165234,experiments/random_forest/raw/C/radius_40km/full_training/horizon_12h
random_forest,C,12,60.0,0.9542095483722826,0.14828123624067763,0.004818942940197111,0.0,0.0,0.0,5.202085874705076,4.228439476870419,0.654551555038216,experiments/random_forest/raw/C/radius_60km/full_training/horizon_12h
random_forest,C,12,80.0,0.9553346087847857,0.14797053828596604,0.004809437619861848,0.0,0.0,0.0,5.2082658684956264,4.233805838321232,0.6537302931862139,experiments/random_forest/raw/C/radius_80km/full_training/horizon_12h
random_forest,C,12,100.0,0.9562760083130354,0.14724605133023191,0.004795552524924933,0.0,0.0,0.0,5.209463326513565,4.236923112635219,0.6535710497398846,experiments/random_forest/raw/C/radius_100km/full_training/horizon_12h
random_forest,C,12,120.0,0.957187154325329,0.15748422245921867,0.004770692619634548,0.0,0.0,0.0,5.196831386589737,4.226753834022284,0.6552490591058249,experiments/random_forest/raw/C/radius_120km/full_training/horizon_12h
random_forest,C,12,140.0,0.9572235221365848,0.15514090460180913,0.004773574965345126,0.0,0.0,0.0,5.190581683378812,4.219560942430483,0.6560777546503888,experiments/random_forest/raw/C/radius_140km/full_training/horizon_12h
random_forest,C,12,160.0,0.9590644191496808,0.15989297775415232,0.0047410760311615684,0.0,0.0,0.0,5.190589679933793,4.222868156872633,0.6560766949636598,experiments/random_forest/raw/C/radius_160km/full_training/horizon_12h
random_forest,C,12,180.0,0.9583788876262131,0.16608963028347692,0.004733637287989685,0.0,0.0,0.0,5.19244575251742,4.2215158157507995,0.6558306879440211,experiments/random_forest/raw/C/radius_180km/full_training/horizon_12h
random_forest,C,12,200.0,0.9587907582448028,0.16475382941917363,0.0047326415393525315,0.0,0.0,0.0,5.189365460583371,4.220033637126386,0.6562389069431956,experiments/random_forest/raw/C/radius_200km/full_training/horizon_12h
xgboost,C,12,0.0,0.9513241810539516,0.12411094410739773,0.005203908130923064,0.08158765159867695,0.29133858267716534,0.047435897435897434,5.142620114835063,4.188652052116849,0.662404152895073,experiments/xgboost/raw/C/full_training/horizon_12h
xgboost,C,12,20.0,0.9539962741899225,0.13703253741819277,0.0051283949627978645,0.07349665924276169,0.2796610169491525,0.04230769230769231,5.124364487857879,4.176076889038086,0.6647967100143433,experiments/xgboost/raw/C/radius_20km/full_training/horizon_12h
xgboost,C,12,40.0,0.9553635131168177,0.12957763027616345,0.005150533554333436,0.08964781216648879,0.267515923566879,0.05384615384615385,5.109397024871298,4.1568284034729,0.6667519807815552,experiments/xgboost/raw/C/radius_40km/full_training/horizon_12h
xgboost,C,12,60.0,0.9559410454748887,0.14143806693171565,0.005066196948077481,0.11041666666666666,0.29444444444444445,0.06794871794871794,5.112817007370252,4.156405925750732,0.6663057804107666,experiments/xgboost/raw/C/radius_60km/full_training/horizon_12h
xgboost,C,12,80.0,0.9567310785977837,0.14688325528097615,0.005016226577434903,0.10311493018259936,0.31788079470198677,0.06153846153846154,5.147545698202969,4.174764156341553,0.6617571115493774,experiments/xgboost/raw/C/radius_80km/full_training/horizon_12h
xgboost,C,12,100.0,0.957240906844092,0.1281795775672927,0.0052421123316099645,0.10358565737051793,0.23214285714285715,0.06666666666666667,5.160357140002805,4.229051113128662,0.6600713729858398,experiments/xgboost/raw/C/radius_100km/full_training/horizon_12h
xgboost,C,12,120.0,0.9620940889932028,0.1728815327130913,0.004974628124234221,0.13855421686746988,0.3194444444444444,0.08846153846153847,5.062846230806058,4.1223907470703125,0.6727967262268066,experiments/xgboost/raw/C/radius_120km/full_training/horizon_12h
xgboost,C,12,140.0,0.9581900190638829,0.15014309873128792,0.005029405058133995,0.11608961303462322,0.28217821782178215,0.07307692307692308,5.061888292820107,4.118082523345947,0.6729204654693604,experiments/xgboost/raw/C/radius_140km/full_training/horizon_12h
xgboost,C,12,160.0,0.9612786877751218,0.17062168349840967,0.004942773896267679,0.15015015015015015,0.3424657534246575,0.09615384615384616,5.061852119338509,4.122615337371826,0.6729251742362976,experiments/xgboost/raw/C/radius_160km/full_training/horizon_12h
xgboost,C,12,180.0,0.963446534161337,0.18667456284811093,0.004856619311036018,0.13991769547325103,0.3541666666666667,0.08717948717948718,5.046285399964079,4.11218786239624,0.6749337911605835,experiments/xgboost/raw/C/radius_180km/full_training/horizon_12h
xgboost,C,12,200.0,0.9639422518343747,0.18434203178329506,0.004810472125798136,0.14256198347107438,0.3670212765957447,0.08846153846153847,5.038096632542195,4.106767654418945,0.6759878993034363,experiments/xgboost/raw/C/radius_200km/full_training/horizon_12h
catboost,C,24,0.0,0.9283809379407276,0.08999168175232522,0.005048805083852027,0.0025031289111389237,0.05263157894736842,0.001282051282051282,5.5733134829702715,4.569413931074238,0.6034835276525845,experiments/catboost/raw/C/full_training/horizon_24h
catboost,C,24,20.0,0.9312281505647847,0.10196559698206915,0.005003075099335321,0.005050505050505051,0.16666666666666666,0.002564102564102564,5.571183489471506,4.568633963357793,0.6037865483467006,experiments/catboost/raw/C/radius_20km/full_training/horizon_24h
catboost,C,24,40.0,0.9379789255235097,0.1209922307820081,0.004911840592366499,0.012547051442910916,0.29411764705882354,0.00641025641025641,5.558842541568629,4.549721498779282,0.605539940223621,experiments/catboost/raw/C/radius_40km/full_training/horizon_24h
catboost,C,24,60.0,0.9341296042828332,0.10555237662245683,0.004941675556639643,0.002551020408163265,0.25,0.001282051282051282,5.563405602171878,4.549867001730276,0.6048920773273219,experiments/catboost/raw/C/radius_60km/full_training/horizon_24h
catboost,C,24,80.0,0.9391147179583449,0.1248747869217665,0.004892992685446242,0.022167487684729065,0.28125,0.011538461538461539,5.601157221821219,4.570858870433156,0.5995117140245549,experiments/catboost/raw/C/radius_80km/full_training/horizon_24h
catboost,C,24,100.0,0.9398463216278121,0.12733083023286357,0.0048787355815141705,0.034782608695652174,0.56,0.017948717948717947,5.56700675383406,4.563374636138372,0.6043804108581293,experiments/catboost/raw/C/radius_100km/full_training/horizon_24h
catboost,C,24,120.0,0.9359382811044159,0.1347801867951525,0.004878056466717924,0.0340632603406326,0.3333333333333333,0.017948717948717947,5.539926333719602,4.536183089953232,0.6082199919495551,experiments/catboost/raw/C/radius_120km/full_training/horizon_24h
catboost,C,24,140.0,0.9411431741401705,0.147795653335943,0.004821859727599489,0.03931203931203931,0.47058823529411764,0.020512820512820513,5.540439529999591,4.532789697824599,0.6081474027693795,experiments/catboost/raw/C/radius_140km/full_training/horizon_24h
catboost,C,24,160.0,0.944797848887862,0.14437997265838554,0.004818266465241375,0.0341047503045067,0.34146341463414637,0.017948717948717947,5.543636097035423,4.540604167217856,0.6076951121420682,experiments/catboost/raw/C/radius_160km/full_training/horizon_24h
catboost,C,24,180.0,0.9438955583244113,0.1468093877107389,0.0047982978411390004,0.02236024844720497,0.36,0.011538461538461539,5.529095362743301,4.528952931256871,0.6097504129694913,experiments/catboost/raw/C/radius_180km/full_training/horizon_24h
catboost,C,24,200.0,0.9468312989807264,0.1492433142168841,0.004801587408785597,0.0387409200968523,0.34782608695652173,0.020512820512820513,5.5264204210763985,4.526688801381295,0.6101279222354637,experiments/catboost/raw/C/radius_200km/full_training/horizon_24h
lightgbm,C,24,0.0,0.9820771406378211,0.30586634452073147,0.005205679481785058,0.3786680275580505,0.3708145927036482,0.38686131386861317,2.5893099550647234,1.9901986322540508,0.9143408983791973,experiments/lightgbm/raw/C/full_training/horizon_24h
lightgbm,C,24,20.0,0.9841325240319186,0.3427164407378923,0.00507925447392804,0.39233716475095787,0.38457686529794693,0.40041710114702816,2.5507442434546372,1.959513611485753,0.9168735442371443,experiments/lightgbm/raw/C/radius_20km/full_training/horizon_24h
lightgbm,C,24,40.0,0.9857933448446943,0.4257805506858036,0.004553583827903221,0.4476312419974392,0.439859084046301,0.4556830031282586,2.509649238068235,1.935631472026963,0.9195304659805152,experiments/lightgbm/raw/C/radius_40km/full_training/horizon_24h
lightgbm,C,24,60.0,0.984680537583306,0.38913002085963766,0.0048577780310969645,0.424400417101147,0.424400417101147,0.424400417101147,2.4985956664178133,1.9288042032260293,0.9202377496360343,experiments/lightgbm/raw/C/radius_60km/full_training/horizon_24h
lightgbm,C,24,80.0,0.9851770531010562,0.40505284350732024,0.004921518889214256,0.4395711500974659,0.4126258005489479,0.470281543274244,2.5066439532604603,1.9407279529888006,0.9197230738297348,experiments/lightgbm/raw/C/radius_80km/full_training/horizon_24h
lightgbm,C,24,100.0,0.9861476933661762,0.3747785112513887,0.004774472809410263,0.4390122224993764,0.42085126733620276,0.45881126173096975,2.448556180715733,1.8805492092727285,0.923400562611153,experiments/lightgbm/raw/C/radius_100km/full_training/horizon_24h
lightgbm,C,24,120.0,0.98492334714286,0.42562604227547784,0.00512864235691012,0.4573211499888567,0.3993771895679253,0.5349322210636079,2.419056453402517,1.8555734845126977,0.9252351543974223,experiments/lightgbm/raw/C/radius_120km/full_training/horizon_24h
lightgbm,C,24,140.0,0.9866067772445799,0.43166851019901065,0.00459380173781327,0.4602809706257982,0.4511767651477216,0.4697601668404588,2.4166364353026393,1.8556910946946925,0.9253846687068017,experiments/lightgbm/raw/C/radius_140km/full_training/horizon_24h
lightgbm,C,24,160.0,0.9876642254855497,0.45958271798512873,0.004445431884650816,0.4825192164641706,0.46004728132387707,0.5072992700729927,2.413529829438745,1.8536037327452586,0.9255763826375181,experiments/lightgbm/raw/C/radius_160km/full_training/horizon_24h
lightgbm,C,24,180.0,0.9876765703079138,0.4671053150277252,0.004496075827068737,0.47288715192965314,0.44485294117647056,0.5046923879040668,2.388115673403679,1.8313098945157475,0.9271354727572155,experiments/lightgbm/raw/C/radius_180km/full_training/horizon_24h
lightgbm,C,24,200.0,0.9876255993764873,0.4533033406137623,0.00454260014675132,0.4886833779508396,0.45823824737562757,0.5234619395203337,2.3740616899219718,1.8204772364055817,0.9279905600226611,experiments/lightgbm/raw/C/radius_200km/full_training/horizon_24h
random_forest,C,24,0.0,0.9246954745711081,0.07899328998053348,0.005053334351715401,0.0,0.0,0.0,5.665074569804952,4.636802388693183,0.590319255161831,experiments/random_forest/raw/C/full_training/horizon_24h
random_forest,C,24,20.0,0.9223320524510219,0.06451330938475608,0.005021613144298103,0.0,0.0,0.0,5.661888006240968,4.634631441555033,0.5907800099239308,experiments/random_forest/raw/C/radius_20km/full_training/horizon_24h
random_forest,C,24,40.0,0.9381069449916831,0.11845649716553883,0.004910311345000645,0.0,0.0,0.0,5.649514974218889,4.618662076806355,0.59256660816865,experiments/random_forest/raw/C/radius_40km/full_training/horizon_24h
random_forest,C,24,60.0,0.937270920447427,0.10674894001158503,0.004937450640607151,0.0,0.0,0.0,5.6609530129532075,4.623351645265497,0.5909151543673112,experiments/random_forest/raw/C/radius_60km/full_training/horizon_24h
random_forest,C,24,80.0,0.9380527812560383,0.10936018170707058,0.0049237225410693084,0.0,0.0,0.0,5.68015802243304,4.6311995589451,0.5881347726793174,experiments/random_forest/raw/C/radius_80km/full_training/horizon_24h
random_forest,C,24,100.0,0.9369318373260554,0.11105118819455108,0.004929220878365774,0.0,0.0,0.0,5.652134478856982,4.620125980291872,0.5921886921545099,experiments/random_forest/raw/C/radius_100km/full_training/horizon_24h
random_forest,C,24,120.0,0.9394400269963439,0.120162550940546,0.004900672305311246,0.0,0.0,0.0,5.622528371834949,4.595409334304296,0.5964497669728406,experiments/random_forest/raw/C/radius_120km/full_training/horizon_24h
random_forest,C,24,140.0,0.9402002188725486,0.1202919361394579,0.004890271586915289,0.0,0.0,0.0,5.615710107459895,4.588760970196584,0.5974279190279803,experiments/random_forest/raw/C/radius_140km/full_training/horizon_24h
random_forest,C,24,160.0,0.9425098554533509,0.12444271461259696,0.004869568053938631,0.0,0.0,0.0,5.6068383461804165,4.585733852989066,0.598698889988263,experiments/random_forest/raw/C/radius_160km/full_training/horizon_24h
random_forest,C,24,180.0,0.9425861565691677,0.1301230272933625,0.004853887249057313,0.002560819462227913,1.0,0.001282051282051282,5.615686505178785,4.590330966461668,0.5974313029631455,experiments/random_forest/raw/C/radius_180km/full_training/horizon_24h
random_forest,C,24,200.0,0.9429508324101905,0.13158415609499208,0.0048494665554242615,0.0,0.0,0.0,5.603335940222766,4.58321289113839,0.5992000923847252,experiments/random_forest/raw/C/radius_200km/full_training/horizon_24h
xgboost,C,24,0.0,0.9324663310689686,0.09410355090419295,0.005078655076930844,0.014833127317676144,0.20689655172413793,0.007692307692307693,5.556989698502135,4.5503077889331385,0.6058028554704247,experiments/xgboost/raw/C/full_training/horizon_24h
xgboost,C,24,20.0,0.938707280142422,0.11539060993156032,0.0049874469706748135,0.014925373134328358,0.25,0.007692307692307693,5.531939447398409,4.534274578094482,0.6093488931655884,experiments/xgboost/raw/C/radius_20km/full_training/horizon_24h
xgboost,C,24,40.0,0.942199025319215,0.11918584937160011,0.004994437694756493,0.04260355029585799,0.27692307692307694,0.023076923076923078,5.521948628563484,4.518038749694824,0.6107586622238159,experiments/xgboost/raw/C/radius_40km/full_training/horizon_24h
xgboost,C,24,60.0,0.938558601698033,0.10873411232139457,0.005038355911201877,0.03349282296650718,0.25,0.017948717948717947,5.528540340883953,4.517603874206543,0.6098288297653198,experiments/xgboost/raw/C/radius_60km/full_training/horizon_24h
xgboost,C,24,80.0,0.9400741505537826,0.10834865474514437,0.005045315235605049,0.03944315545243619,0.2073170731707317,0.021794871794871794,5.562434849732582,4.533888816833496,0.6050299406051636,experiments/xgboost/raw/C/radius_80km/full_training/horizon_24h
xgboost,C,24,100.0,0.9392328226651016,0.10621920000367313,0.0051002334966460125,0.05587892898719441,0.3037974683544304,0.03076923076923077,5.588782464984477,4.597919940948486,0.6012793779373169,experiments/xgboost/raw/C/radius_100km/full_training/horizon_24h
xgboost,C,24,120.0,0.9440937461105943,0.12118788139380217,0.004997636052066055,0.044186046511627906,0.2375,0.02435897435897436,5.470798479343478,4.480576992034912,0.617936372756958,experiments/xgboost/raw/C/radius_120km/full_training/horizon_24h
xgboost,C,24,140.0,0.9478386894533413,0.1275190413314772,0.004933018404299115,0.03769140164899882,0.2318840579710145,0.020512820512820513,5.471078954423625,4.4772725105285645,0.6178971529006958,experiments/xgboost/raw/C/radius_140km/full_training/horizon_24h
xgboost,C,24,160.0,0.9499234324276562,0.13847025917539094,0.004912496996867631,0.050808314087759814,0.2558139534883721,0.028205128205128206,5.470762569127686,4.480257511138916,0.6179413795471191,experiments/xgboost/raw/C/radius_160km/full_training/horizon_24h
xgboost,C,24,180.0,0.9519519058002257,0.14862453786787666,0.004867745165906801,0.05970149253731343,0.2857142857142857,0.03333333333333333,5.435859344964447,4.457620143890381,0.6228008270263672,experiments/xgboost/raw/C/radius_180km/full_training/horizon_24h
xgboost,C,24,200.0,0.9516595686086019,0.14295792898941265,0.004886763757706019,0.06531531531531531,0.26851851851851855,0.03717948717948718,5.427978246590436,4.450371742248535,0.6238938570022583,experiments/xgboost/raw/C/radius_200km/full_training/horizon_24h
catboost,D,3,0.0,0.9853941640497954,0.36228599776111436,0.004031440127427214,0.3205574912891986,0.48548812664907653,0.23927178153446033,3.7522413982774716,2.8985272035302545,0.8163855214226554,experiments/catboost/feature_engineering/D/full_training/horizon_3h
catboost,D,3,20.0,0.9854752080449463,0.3777349429918189,0.003983659831999275,0.352536543422184,0.5203045685279187,0.2665799739921977,3.7559210462668142,2.9040784799912345,0.8160252205476197,experiments/catboost/feature_engineering/D/radius_20km/full_training/horizon_3h
catboost,D,3,40.0,0.9862282374760208,0.36281411394866203,0.004038970910056215,0.3395904436860068,0.49379652605459057,0.258777633289987,3.7500961217164694,2.89081091560483,0.8165954179573586,experiments/catboost/feature_engineering/D/radius_40km/full_training/horizon_3h
catboost,D,3,60.0,0.9858423896294293,0.3775544405334564,0.0039584010381383235,0.3413793103448276,0.5063938618925832,0.2574772431729519,3.740952612874403,2.8851819788299125,0.8174886841425882,experiments/catboost/feature_engineering/D/radius_60km/full_training/horizon_3h
catboost,D,3,80.0,0.9864915607449971,0.38839055187870486,0.0038644578500136527,0.3380281690140845,0.5231607629427792,0.24967490247074123,3.7317003382510463,2.8796690604883266,0.8183903564055324,experiments/catboost/feature_engineering/D/radius_80km/full_training/horizon_3h
catboost,D,3,100.0,0.9858336490781241,0.37891634726780066,0.003939471285595639,0.3365638766519824,0.5218579234972678,0.2483745123537061,3.6873528842984964,2.8489002357927706,0.8226811987751839,experiments/catboost/feature_engineering/D/radius_100km/full_training/horizon_3h
catboost,D,3,120.0,0.9860065429344465,0.3872684465708638,0.003894766779407151,0.35172413793103446,0.5217391304347826,0.26527958387516254,3.677285197881635,2.83761137953769,0.8236481542385614,experiments/catboost/feature_engineering/D/radius_120km/full_training/horizon_3h
catboost,D,3,140.0,0.9858619099035301,0.38513990711925544,0.0039005375371576607,0.3353819139596137,0.5162162162162162,0.2483745123537061,3.671538349833356,2.8281450052754593,0.8241989275860937,experiments/catboost/feature_engineering/D/radius_140km/full_training/horizon_3h
catboost,D,3,160.0,0.9860574960784947,0.38456948081977194,0.003895219749399038,0.3368055555555556,0.5065274151436031,0.25227568270481143,3.6667560878033627,2.8264824101697616,0.8246565991016918,experiments/catboost/feature_engineering/D/radius_160km/full_training/horizon_3h
catboost,D,3,180.0,0.9862216058114714,0.392450057436511,0.003851823685650261,0.33570159857904086,0.5294117647058824,0.24577373211963588,3.665136692266502,2.824249222898136,0.8248114431173622,experiments/catboost/feature_engineering/D/radius_180km/full_training/horizon_3h
catboost,D,3,200.0,0.9874060681578082,0.393135646449553,0.0038350959193115606,0.3350970017636684,0.5205479452054794,0.247074122236671,3.65780116548098,2.818915545566242,0.8255119977967506,experiments/catboost/feature_engineering/D/radius_200km/full_training/horizon_3h
lightgbm,D,3,0.0,0.9852201111771985,0.3419995702341786,0.004180674942339027,0.3496391339214114,0.4560669456066946,0.2834850455136541,3.711808091426542,2.8674007346770938,0.8203213770027723,experiments/lightgbm/feature_engineering/D/full_training/horizon_3h
lightgbm,D,3,20.0,0.9848549426209822,0.3323492891429213,0.00430536391847638,0.34210526315789475,0.4225621414913958,0.28738621586475943,3.7043829939555217,2.862113003831222,0.8210395159037533,experiments/lightgbm/feature_engineering/D/radius_20km/full_training/horizon_3h
lightgbm,D,3,40.0,0.985453256450991,0.35498254121271466,0.004230199560761114,0.35411855273287146,0.4339622641509434,0.29908972691807545,3.702187834727348,2.8455959253260987,0.8212515514094617,experiments/lightgbm/feature_engineering/D/radius_40km/full_training/horizon_3h
lightgbm,D,3,60.0,0.9865206842968032,0.3559698444993756,0.004147682966182478,0.33878887070376434,0.45695364238410596,0.26918075422626786,3.6951757135999643,2.8480725928261816,0.8219280264147606,experiments/lightgbm/feature_engineering/D/radius_60km/full_training/horizon_3h
lightgbm,D,3,80.0,0.9863527053666382,0.35851610617161744,0.004190291342227394,0.35850495804729215,0.43357933579335795,0.305591677503251,3.6904363167184004,2.846308218817584,0.8223845202857872,experiments/lightgbm/feature_engineering/D/radius_80km/full_training/horizon_3h
lightgbm,D,3,100.0,0.9860803278276661,0.35689869563325183,0.004167161222968364,0.33060556464811786,0.445916114790287,0.2626788036410923,3.6622182968496855,2.8260892493989433,0.8250903227189257,experiments/lightgbm/feature_engineering/D/radius_100km/full_training/horizon_3h
lightgbm,D,3,120.0,0.9859156690869803,0.35869099627616957,0.0041292367064752295,0.3553784860557769,0.4588477366255144,0.28998699609882966,3.6392223808180897,2.800316028999656,0.8272800229163128,experiments/lightgbm/feature_engineering/D/radius_120km/full_training/horizon_3h
lightgbm,D,3,140.0,0.9861232985739122,0.36594373485942416,0.004128442595132478,0.35926222935044105,0.4686192468619247,0.29128738621586475,3.629326001491252,2.793186310982948,0.8282181234895052,experiments/lightgbm/feature_engineering/D/radius_140km/full_training/horizon_3h
lightgbm,D,3,160.0,0.9864148826682947,0.3672374427860509,0.004149690436647165,0.37402190923317685,0.46954813359528486,0.3107932379713914,3.625463111169025,2.78934049487616,0.8285836025942628,experiments/lightgbm/feature_engineering/D/radius_160km/full_training/horizon_3h
lightgbm,D,3,180.0,0.9861498775185588,0.34807711017972487,0.004241386166504285,0.34375,0.43052837573385516,0.28608582574772434,3.6171694795159914,2.783937702612976,0.829366971952417,experiments/lightgbm/feature_engineering/D/radius_180km/full_training/horizon_3h
lightgbm,D,3,200.0,0.9860626375792622,0.3607406945207968,0.0041669736735127924,0.38842345773038844,0.46875,0.33159947984395316,3.6120770914793767,2.780218152793512,0.8298470810209153,experiments/lightgbm/feature_engineering/D/radius_200km/full_training/horizon_3h
random_forest,D,3,0.0,0.9811516503341666,0.31021263122597004,0.004206613030010343,0.17738359201773837,0.6015037593984962,0.10403120936280884,3.8642074667886614,2.995068589935211,0.8052639964336472,experiments/random_forest/feature_engineering/D/full_training/horizon_3h
random_forest,D,3,20.0,0.979898797313212,0.29414512386343183,0.004256412298187731,0.09285714285714286,0.5492957746478874,0.05071521456436931,3.864198746021953,2.995054927878093,0.8052648753954292,experiments/random_forest/feature_engineering/D/radius_20km/full_training/horizon_3h
random_forest,D,3,40.0,0.9826301716667806,0.3344367712622236,0.004100288908944518,0.20085470085470086,0.562874251497006,0.1222366710013004,3.865152642635204,2.9949185778101572,0.805168720867367,experiments/random_forest/feature_engineering/D/radius_40km/full_training/horizon_3h
random_forest,D,3,60.0,0.9824913598604621,0.3343935508519734,0.00409476152698263,0.20512820512820512,0.5748502994011976,0.12483745123537061,3.8677811943284506,2.996132709413517,0.8049036352292872,experiments/random_forest/feature_engineering/D/radius_60km/full_training/horizon_3h
random_forest,D,3,80.0,0.9830318710216712,0.3360586025684584,0.004089549360635107,0.2168421052631579,0.569060773480663,0.13394018205461639,3.8702262914954115,2.9969629605716115,0.8046568889285941,experiments/random_forest/feature_engineering/D/radius_80km/full_training/horizon_3h
random_forest,D,3,100.0,0.9832402063756579,0.3409774532035013,0.004061621037800455,0.20930232558139536,0.559322033898305,0.12873862158647595,3.861774441729972,2.990397705072247,0.8055091429076606,experiments/random_forest/feature_engineering/D/radius_100km/full_training/horizon_3h
random_forest,D,3,120.0,0.983484087800206,0.3436594879139874,0.004041740782341909,0.22821576763485477,0.5641025641025641,0.14304291287386217,3.8576408255049723,2.986631869753042,0.8059252833649033,experiments/random_forest/feature_engineering/D/radius_120km/full_training/horizon_3h
random_forest,D,3,140.0,0.9835882424055873,0.34202970837929453,0.004032869707215925,0.22012578616352202,0.5675675675675675,0.13654096228868662,3.855518480310812,2.9836363143770903,0.8061387714814735,experiments/random_forest/feature_engineering/D/radius_140km/full_training/horizon_3h
random_forest,D,3,160.0,0.9840048869703364,0.3444258073571471,0.0040331994542983085,0.23371251292657705,0.5707070707070707,0.1469440832249675,3.853594033491121,2.981797188894284,0.8063322513041973,experiments/random_forest/feature_engineering/D/radius_160km/full_training/horizon_3h
random_forest,D,3,180.0,0.9839458991420377,0.34153806447659674,0.004035590495272645,0.24229979466119098,0.5756097560975609,0.15344603381014305,3.85497407227736,2.9826987146150565,0.8061935149145563,experiments/random_forest/feature_engineering/D/radius_180km/full_training/horizon_3h
random_forest,D,3,200.0,0.9837087103828956,0.34535496019634737,0.004028787547036048,0.23408624229979466,0.5560975609756098,0.1482444733420026,3.8543450097306264,2.982513239145169,0.8062567612303613,experiments/random_forest/feature_engineering/D/radius_200km/full_training/horizon_3h
xgboost,D,3,0.0,0.9850252570125125,0.31633132027874034,0.004399170698163925,0.3362410785091198,0.43089430894308944,0.2756827048114434,3.7137300604943326,2.8686838150024414,0.820135235786438,experiments/xgboost/feature_engineering/D/full_training/horizon_3h
xgboost,D,3,20.0,0.9851444439718331,0.3325216854131966,0.0043151321790175536,0.3405909797822706,0.42359767891682787,0.2847854356306892,3.704747484381988,2.857945442199707,0.8210042715072632,experiments/xgboost/feature_engineering/D/radius_20km/full_training/horizon_3h
xgboost,D,3,40.0,0.9858353527449039,0.34385595643385736,0.0042452189068384535,0.3416599516518936,0.4491525423728814,0.2756827048114434,3.6854691166197697,2.8328957557678223,0.8228623270988464,experiments/xgboost/feature_engineering/D/radius_40km/full_training/horizon_3h
xgboost,D,3,60.0,0.9860326513010563,0.3525033437519282,0.004142331804517165,0.35731608730800324,0.4722222222222222,0.28738621586475943,3.6970917690568794,2.845432996749878,0.8217433094978333,experiments/xgboost/feature_engineering/D/radius_60km/full_training/horizon_3h
